LDA,101,162.049504950495,164.445544554455,85.5544554455445,87.950495049505,0,2989502074.28059,0.652990099009901,0.649947311304165
Optimal,101,209,212,38,41,0,2989502074.54321,0.841999999999999,0.841046277665996
SDA-1.0,101,161.772277227723,164.841584158416,85.1584158415842,88.2277227722772,0,2989502026.71351,0.653227722772277,0.649938851799061
SDA-1024.0,101,166.831683168317,169.009900990099,80.990099009901,83.1683168316832,0,2989502048.7284,0.671683168316831,0.669296006004418
SDA-128.0,101,166.742574257426,168.970297029703,81.029702970297,83.2574257425743,0,2989502042.10855,0.671425742574257,0.668999385826118
SDA-16.0,101,166.405940594059,168.643564356436,81.3564356435644,83.5940594059406,0,2989502035.52929,0.67009900990099,0.66766617159528
SDA-2.0,101,165.267326732673,167.584158415842,82.4158415841584,84.7326732673267,0,2989502028.92256,0.66570297029703,0.663146885469368
SDA-256.0,101,166.782178217822,168.990099009901,81.009900990099,83.2178217821782,0,2989502044.30939,0.671544554455445,0.669133341214856
SDA-32.0,101,166.564356435644,168.811881188119,81.1881188118812,83.4356435643564,0,2989502037.71277,0.670752475247525,0.668290335091555
SDA-4.0,101,165.782178217822,167.910891089109,82.0891089108911,84.2178217821782,0,2989502031.1319,0.667386138613861,0.66504234024713
SDA-512.0,101,166.831683168317,169.009900990099,80.990099009901,83.1683168316832,0,2989502046.51962,0.671683168316831,0.669296006004418
SDA-64.0,101,166.663366336634,168.910891089109,81.0891089108911,83.3366336633663,0,2989502039.92556,0.671148514851485,0.668705788982323
SDA-8.0,101,166.138613861386,168.336633663366,81.6633663366337,83.8613861386139,0,2989502033.33667,0.668950495049505,0.6665341641521
\TheName{}-1.0,101,99.4059405940594,94.4653465346535,155.534653465347,150.594059405941,0,2989502051.02186,0.387742574257426,0.391450853516566
\TheName{}-1024.0,101,166.881188118812,169.049504950495,80.950495049505,83.1188118811881,0,2989502074.02974,0.671861386138614,0.669469714546387
\TheName{}-128.0,101,166.881188118812,169.029702970297,80.970297029703,83.1188118811881,0,2989502067.10196,0.671821782178218,0.669467500667525
\TheName{}-16.0,101,167.465346534653,170.366336633663,79.6336633663366,82.5346534653465,0,2989502060.21489,0.675663366336634,0.672882430138644
\TheName{}-2.0,101,99.019801980198,94.2772277227723,155.722772277228,150.980198019802,0,2989502053.31271,0.38659405940594,0.390189535425821
\TheName{}-256.0,101,166.792079207921,169.09900990099,80.9009900990099,83.2079207920792,0,2989502069.40986,0.671782178217822,0.66932018166156
\TheName{}-32.0,101,167.405940594059,169.920792079208,80.0792079207921,82.5940594059406,0,2989502062.51693,0.674653465346534,0.672001234092867
\TheName{}-4.0,101,114.485148514851,111.356435643564,138.643564356436,135.514851485149,0,2989502055.62408,0.451683168316832,0.452767785674698
\TheName{}-512.0,101,166.811881188119,169.089108910891,80.9108910891089,83.1881188118812,0,2989502071.72016,0.67180198019802,0.669343227489544
\TheName{}-64.0,101,167.128712871287,169.316831683168,80.6831683168317,82.8712871287129,0,2989502064.80204,0.672891089108911,0.670487681319064
\TheName{}-8.0,101,158.316831683168,161.386138613861,88.6138613861386,91.6831683168317,0,2989502057.92434,0.639405940594059,0.636115801438663
