LDA	125	95	105	75	261	0.13
\TheName{}1.0	166	109	91	34	1559	0.225
\TheName{}1.5	174	105	95	26	1123	0.1
\TheName{}2.0	175	105	95	25	1041	0.105
\TheName{}2.5	174	103	97	26	1010	0.115
\TheName{}3.0	175	102	98	25	1135	0.1025
SDA-1.0	171	97	103	29	993	0.14
SDA-1.5	172	99	101	28	1140	0.1
SDA-2.0	173	100	100	27	1072	0.1325
SDA-2.5	173	100	100	27	967	0.1025
SDA-3.0	174	100	100	26	971	0.1
DTree-10	160	109	91	40	81	0.0025
DTree-20	146	123	77	54	23	0.0025
LinearSVM	132	119	81	68	80	0.0125
NLSVM-0.1	4	200	0	196	33	0.0875
NLSVM-1.0	40	181	19	160	10	0.06
NLSVM-10	171	106	94	29	12	0.0725
LR-1	117	100	100	83	3393	0.0075
AdaBoost-100	147	138	62	53	2930	0.245
AdaBoost-200	147	138	62	53	6197	1.3425
RFC-100	122	141	59	78	178	0.04
RFC-200	97	142	58	103	209	0.06
LDA	124	132	68	76	594	0.1125
\TheName{}1.0	149	124	76	51	1065	0.1025
\TheName{}1.5	149	119	81	51	999	0.1
\TheName{}2.0	151	118	82	49	1086	0.1
\TheName{}2.5	152	114	86	48	1023	0.1025
\TheName{}3.0	155	110	90	45	1143	0.1
SDA-1.0	150	115	85	50	1045	0.1025
SDA-1.5	151	111	89	49	982	0.1025
SDA-2.0	153	109	91	47	975	0.11
SDA-2.5	155	108	92	45	956	0.1025
SDA-3.0	157	111	89	43	950	0.1
DTree-10	169	83	117	31	9	0.0025
DTree-20	147	108	92	53	15	0.0025
LinearSVM	134	128	72	66	43	0.0225
NLSVM-0.1	199	0	200	1	30	0.085
NLSVM-1.0	40	171	29	160	7	0.07
NLSVM-10	130	138	62	70	6	0.05
LR-1	127	130	70	73	409	0.005
AdaBoost-100	73	172	28	127	1273	0.1675
AdaBoost-200	74	172	28	126	2784	0.375
RFC-100	117	135	65	83	70	0.0375
RFC-200	91	148	52	109	122	0.065
LDA	120	129	71	80	202	0.1125
\TheName{}1.0	125	137	63	75	1016	0.1075
\TheName{}1.5	127	135	65	73	1015	0.1025
\TheName{}2.0	133	131	69	67	992	0.1
\TheName{}2.5	135	130	70	65	1041	0.1125
\TheName{}3.0	143	128	72	57	1000	0.1
SDA-1.0	136	129	71	64	1073	0.1
SDA-1.5	143	123	77	57	960	0.1075
SDA-2.0	154	119	81	46	956	0.1
SDA-2.5	159	115	85	41	960	0.1025
SDA-3.0	163	113	87	37	949	0.1
DTree-10	141	132	68	59	4	0.0025
DTree-20	77	164	36	123	6	0.0025
LinearSVM	127	124	76	73	24	0.0025
NLSVM-0.1	111	135	65	89	9	0.08
NLSVM-1.0	195	29	171	5	7	0.0575
NLSVM-10	182	96	104	18	6	0.05
LR-1	115	129	71	85	2643	0.005
AdaBoost-100	105	159	41	95	3433	0.165
AdaBoost-200	104	161	39	96	7470	0.3575
RFC-100	70	172	28	130	55	0.04
RFC-200	67	176	24	133	113	0.0525
LDA	101	121	79	99	129	0.1225
\TheName{}1.0	153	100	100	47	1005	0.1025
\TheName{}1.5	153	94	106	47	1131	0.12
\TheName{}2.0	155	94	106	45	1016	0.1025
\TheName{}2.5	160	91	109	40	1076	0.105
\TheName{}3.0	161	90	110	39	1176	0.11
SDA-1.0	160	93	107	40	1042	0.13
SDA-1.5	165	86	114	35	1061	0.11
SDA-2.0	166	83	117	34	1131	0.1
SDA-2.5	165	82	118	35	1059	0.105
SDA-3.0	165	83	117	35	960	0.1025
DTree-10	155	104	96	45	3	0.0025
DTree-20	149	104	96	51	5	0.005
LinearSVM	125	122	78	75	44	0.005
NLSVM-0.1	200	1	199	0	8	0.085
NLSVM-1.0	191	18	182	9	7	0.055
NLSVM-10	165	87	113	35	6	0.05
LR-1	95	114	86	105	2702	0.005
AdaBoost-100	128	133	67	72	4146	0.165
AdaBoost-200	128	133	67	72	11335	0.3625
RFC-100	69	170	30	131	57	0.0225
RFC-200	62	168	32	138	109	0.0525
LDA	131	113	87	69	135	0.1025
\TheName{}1.0	152	116	84	48	1021	0.1
\TheName{}1.5	159	108	92	41	1026	0.1
\TheName{}2.0	161	105	95	39	1010	0.1025
\TheName{}2.5	165	104	96	35	1022	0.1
\TheName{}3.0	164	100	100	36	1037	0.1025
SDA-1.0	167	100	100	33	1051	0.0975
SDA-1.5	171	98	102	29	1058	0.1025
SDA-2.0	172	93	107	28	970	0.1075
SDA-2.5	172	95	105	28	975	0.1
SDA-3.0	171	95	105	29	1002	0.1025
DTree-10	136	129	71	64	2	0.005
DTree-20	152	110	90	48	5	0.005
LinearSVM	124	123	77	76	59	0.005
NLSVM-0.1	200	0	200	0	9	0.08
NLSVM-1.0	56	162	38	144	7	0.055
NLSVM-10	182	79	121	18	6	0.05
LR-1	130	109	91	70	1990	0.005
AdaBoost-100	70	174	26	130	2976	0.17
AdaBoost-200	70	174	26	130	6125	0.345
RFC-100	112	157	43	88	57	0.0225
RFC-200	64	177	23	136	125	0.0525
LDA	127	118	82	73	132	0.105
\TheName{}1.0	154	103	97	46	996	0.1
\TheName{}1.5	157	104	96	43	1000	0.1
\TheName{}2.0	157	105	95	43	999	0.1025
\TheName{}2.5	159	105	95	41	997	0.1025
\TheName{}3.0	162	106	94	38	1087	0.1
SDA-1.0	155	110	90	45	1017	0.1025
SDA-1.5	159	107	93	41	1065	0.1025
SDA-2.0	161	107	93	39	1037	0.105
SDA-2.5	164	106	94	36	1144	0.1
SDA-3.0	165	103	97	35	982	0.1
DTree-10	151	104	96	49	3	0.005
DTree-20	151	99	101	49	5	0.0025
LinearSVM	146	114	86	54	136	0.005
NLSVM-0.1	96	123	77	104	9	0.08
NLSVM-1.0	37	162	38	163	7	0.055
NLSVM-10	179	76	124	21	6	0.0475
LR-1	139	114	86	61	3031	0.005
AdaBoost-100	100	147	53	100	6517	0.165
AdaBoost-200	99	147	53	101	14030	0.3625
RFC-100	76	164	36	124	51	0.02
RFC-200	66	170	30	134	104	0.0525
LDA	102	122	78	98	142	0.1025
\TheName{}1.0	131	122	78	69	1280	0.1025
\TheName{}1.5	142	124	76	58	1193	0.1
\TheName{}2.0	148	123	77	52	1051	0.1
\TheName{}2.5	153	123	77	47	1016	0.1
\TheName{}3.0	161	121	79	39	995	0.1
SDA-1.0	152	118	82	48	973	0.1025
SDA-1.5	162	116	84	38	979	0.1025
SDA-2.0	164	115	85	36	1275	0.1
SDA-2.5	164	115	85	36	1064	0.1025
SDA-3.0	167	116	84	33	1106	0.15
DTree-10	189	78	122	11	13	0.0025
DTree-20	35	165	35	165	10	0.0025
LinearSVM	94	131	69	106	129	0.015
NLSVM-0.1	198	1	199	2	17	0.095
NLSVM-1.0	194	12	188	6	10	0.105
NLSVM-10	190	82	118	10	12	0.08
LR-1	96	121	79	104	808	0.02
AdaBoost-100	56	185	15	144	2014	0.535
AdaBoost-200	53	187	13	147	3133	0.4125
RFC-100	57	159	41	143	55	0.0225
RFC-200	47	178	22	153	104	0.055
LDA	113	132	68	87	129	0.1025
\TheName{}1.0	143	140	60	57	996	0.1025
\TheName{}1.5	148	138	62	52	978	0.0975
\TheName{}2.0	155	133	67	45	985	0.0975
\TheName{}2.5	157	127	73	43	982	0.1
\TheName{}3.0	159	125	75	41	986	0.1025
SDA-1.0	152	132	68	48	949	0.1025
SDA-1.5	152	123	77	48	960	0.1025
SDA-2.0	155	118	82	45	945	0.1
SDA-2.5	156	117	83	44	952	0.1
SDA-3.0	157	115	85	43	957	0.1
DTree-10	161	95	105	39	3	0.005
DTree-20	150	107	93	50	5	0.0025
LinearSVM	130	139	61	70	31	0.005
NLSVM-0.1	199	0	200	1	9	0.0825
NLSVM-1.0	176	52	148	24	6	0.0575
NLSVM-10	176	97	103	24	6	0.0475
LR-1	112	138	62	88	1506	0.005
AdaBoost-100	67	173	27	133	1609	0.165
AdaBoost-200	72	169	31	128	3675	0.36
RFC-100	60	167	33	140	49	0.02
RFC-200	75	158	42	125	99	0.045
LDA	105	127	73	95	132	0.1025
\TheName{}1.0	155	126	74	45	983	0.1
\TheName{}1.5	159	112	88	41	989	0.1
\TheName{}2.0	168	109	91	32	997	0.1025
\TheName{}2.5	172	108	92	28	992	0.1
\TheName{}3.0	172	107	93	28	986	0.11
SDA-1.0	171	105	95	29	955	0.1025
SDA-1.5	170	99	101	30	950	0.1
SDA-2.0	172	96	104	28	953	0.1
SDA-2.5	171	95	105	29	947	0.1
SDA-3.0	172	97	103	28	948	0.1
DTree-10	169	102	98	31	3	0.0025
DTree-20	151	109	91	49	5	0.0025
LinearSVM	120	141	59	80	59	0.005
NLSVM-0.1	77	135	65	123	9	0.08
NLSVM-1.0	180	36	164	20	7	0.055
NLSVM-10	179	99	101	21	7	0.0475
LR-1	116	116	84	84	1856	0.005
AdaBoost-100	126	150	50	74	1939	0.1575
AdaBoost-200	126	150	50	74	3576	0.345
RFC-100	93	154	46	107	60	0.0225
RFC-200	108	149	51	92	120	0.0575
LDA	114	120	80	86	129	0.1
\TheName{}1.0	140	110	90	60	999	0.1
\TheName{}1.5	147	107	93	53	999	0.1075
\TheName{}2.0	146	104	96	54	982	0.1025
\TheName{}2.5	147	104	96	53	990	0.1
\TheName{}3.0	150	104	96	50	984	0.1025
SDA-1.0	149	101	99	51	960	0.1025
SDA-1.5	159	101	99	41	952	0.1
SDA-2.0	162	100	100	38	953	0.1
SDA-2.5	162	99	101	38	952	0.0975
SDA-3.0	165	95	105	35	958	0.1
DTree-10	110	138	62	90	3	0.005
DTree-20	103	144	56	97	4	0.0025
LinearSVM	119	122	78	81	36	0.005
NLSVM-0.1	199	3	197	1	9	0.0825
NLSVM-1.0	180	38	162	20	7	0.055
NLSVM-10	173	87	113	27	6	0.05
LR-1	110	125	75	90	1489	0.0025
AdaBoost-100	68	171	29	132	4646	0.16
AdaBoost-200	81	157	43	119	9563	0.355
RFC-100	115	126	74	85	54	0.025
RFC-200	102	139	61	98	109	0.05
LDA	102	114	86	98	128	0.0975
\TheName{}1.0	121	122	78	79	985	0.1
\TheName{}1.5	129	120	80	71	987	0.1
\TheName{}2.0	129	117	83	71	977	0.1025
\TheName{}2.5	131	117	83	69	985	0.0975
\TheName{}3.0	133	116	84	67	976	0.1
SDA-1.0	138	114	86	62	948	0.0975
SDA-1.5	139	113	87	61	946	0.1
SDA-2.0	146	112	88	54	948	0.1
SDA-2.5	146	112	88	54	940	0.0975
SDA-3.0	151	112	88	49	953	0.1
DTree-10	159	93	107	41	4	0.0025
DTree-20	136	101	99	64	5	0.0025
LinearSVM	110	122	78	90	53	0.005
NLSVM-0.1	200	0	200	0	9	0.08
NLSVM-1.0	46	171	29	154	7	0.055
NLSVM-10	161	101	99	39	7	0.0475
LR-1	106	128	72	94	1702	0.0025
AdaBoost-100	107	150	50	93	3553	0.1575
AdaBoost-200	108	150	50	92	8264	0.3475
RFC-100	112	131	69	88	55	0.02
RFC-200	107	131	69	93	115	0.0275
LDA	116	123	77	84	130	0.1
\TheName{}1.0	135	128	72	65	991	0.1
\TheName{}1.5	137	120	80	63	981	0.1
\TheName{}2.0	143	121	79	57	985	0.0975
\TheName{}2.5	145	117	83	55	986	0.0975
\TheName{}3.0	150	118	82	50	988	0.1
SDA-1.0	150	114	86	50	942	0.1
SDA-1.5	147	112	88	53	952	0.1
SDA-2.0	147	114	86	53	948	0.1025
SDA-2.5	148	114	86	52	945	0.1
SDA-3.0	151	113	87	49	955	0.1
DTree-10	133	114	86	67	3	0.0025
DTree-20	132	115	85	68	4	0.005
LinearSVM	130	118	82	70	35	0.005
NLSVM-0.1	2	198	2	198	9	0.08
NLSVM-1.0	177	46	154	23	8	0.055
NLSVM-10	185	73	127	15	8	0.05
LR-1	118	114	86	82	496	0.005
AdaBoost-100	42	187	13	158	1282	0.155
AdaBoost-200	40	189	11	160	2590	0.36
RFC-100	84	158	42	116	51	0.0175
RFC-200	87	150	50	113	128	0.055
LDA	131	113	87	69	129	0.1
\TheName{}1.0	133	135	65	67	993	0.1
\TheName{}1.5	137	137	63	63	982	0.1025
\TheName{}2.0	144	134	66	56	985	0.1025
\TheName{}2.5	149	132	68	51	982	0.1
\TheName{}3.0	153	129	71	47	984	0.1
SDA-1.0	158	121	79	42	942	0.1
SDA-1.5	162	114	86	38	939	0.1
SDA-2.0	164	111	89	36	943	0.1
SDA-2.5	164	108	92	36	944	0.105
SDA-3.0	165	105	95	35	945	0.1025
DTree-10	169	119	81	31	2	0.005
DTree-20	145	131	69	55	4	0.005
LinearSVM	130	128	72	70	37	0.005
NLSVM-0.1	1	199	1	199	11	0.08
NLSVM-1.0	189	30	170	11	9	0.055
NLSVM-10	182	84	116	18	6	0.05
LR-1	127	113	87	73	702	0.0025
AdaBoost-100	139	141	59	61	1387	0.1675
AdaBoost-200	139	141	59	61	2684	0.34
RFC-100	153	92	108	47	59	0.0275
RFC-200	144	97	103	56	111	0.0525
LDA	105	132	68	95	133	0.1025
\TheName{}1.0	130	132	68	70	983	0.1
\TheName{}1.5	136	136	64	64	991	0.105
\TheName{}2.0	144	134	66	56	987	0.1
