DTree-10,100,94.14,161.16,38.84,105.86,5.62,0.005075,0.63825,0.555553064933282
DTree-20,100,114.67,155.62,44.38,85.33,7.25,0.005575,0.675725,0.637330361139124
LDA,100,143.53,142.13,57.87,56.47,334.24,0.27185,0.71415,0.712457022771664
LR,100,18,182,18,182,0.44,0.004275,0.5,0.06
NLSVM-0.1,100,136.95,77.48,122.52,63.05,2.06,0.04725,0.536075,0.490731554096147
NLSVM-1.0,100,149.34,92.89,107.11,50.66,1.64,0.039625,0.605575,0.607755063922793
NLSVM-10,100,120.63,108.55,91.45,79.37,1.66,0.035825,0.57295,0.482739463428448
RFC-100,100,89.72,180.25,19.75,110.28,42.19,0.022525,0.674925,0.577984744596607
RFC-50,100,90.37,179.64,20.36,109.63,18.53,0.00979999999999999,0.675025,0.580036400978443
SDA-0.5,100,137.94,171.69,28.31,62.06,1655.6,0.171375,0.774075,0.748883006913
SDA-1.0,100,136.38,171.06,28.94,63.62,1630.51,0.1698,0.7686,0.742243402226265
SDA-1.5,100,136.04,171.07,28.93,63.96,1643.79,0.170425,0.767775,0.741067424317089
SDA-2.0,100,135.91,170.95,29.05,64.09,1633.58,0.169675,0.76715,0.740387605728807
SDA-2.5,100,135.86,170.88,29.12,64.14,1651.49,0.1702,0.76685,0.740051968023054
SDA-3.0,100,135.8,170.85,29.15,64.2,1649.79,0.168875,0.766625,0.73977732769131
SVM,100,161.09,156.27,43.73,38.91,2.76,0.00545,0.7934,0.795071793649641
Ye-LDA,100,134.27,167.68,32.32,65.73,135.53,0.005325,0.754875,0.728462174020372
\TheName{}-0.5,100,162.92,132.93,67.07,37.08,1723.83,0.172625,0.739625,0.760974786361966
\TheName{}-1.0,100,157.96,168.53,31.47,42.04,1723.09,0.170825,0.816225,0.809036694213505
\TheName{}-1.5,100,148.2,171.24,28.76,51.8,1723.83,0.171525,0.7986,0.783106339677718
\TheName{}-2.0,100,144.25,171.54,28.46,55.75,1723.36,0.171,0.789475,0.770541337911102
\TheName{}-2.5,100,142.16,171.43,28.57,57.84,1730.94,0.170975,0.783975,0.763192932365304
\TheName{}-3.0,100,140.59,171.31,28.69,59.41,1719.85,0.170475,0.77975,0.757535737804389
