DTree-10,100,85.61,170.12,29.88,114.39,5.5,0.005975,0.639325,0.533798575660076
DTree-20,100,112.45,160.96,39.04,87.55,8.83,0.005725,0.683525,0.637715944181473
LDA,100,135.42,141.2,58.8,64.58,343.69,0.28895,0.69155,0.68401106967011
LR,100,14,186,14,186,0.39,0.0048,0.5,0.0466666666666667
NLSVM-0.1,100,144.44,73.15,126.85,55.56,3.57,0.0596750000000001,0.543975,0.517723248380756
NLSVM-1.0,100,150.21,97.72,102.28,49.79,3.04,0.047275,0.619825,0.618587549392802
NLSVM-10,100,103.31,139.4,60.6,96.69,2.99,0.046975,0.606775,0.47434492916638
RFC-100,20,101.3,179.35,20.65,98.7,46.05,0.022125,0.701625,0.628683977472186
RFC-50,15,101.8,181,19,98.2,17.5333333333333,0.0128333333333333,0.707,0.633944342007016
SDA-0.5,100,138.98,171.87,28.13,61.02,1688.54,0.168775,0.777125000000001,0.75344612289523
SDA-1.0,100,137.77,171.34,28.66,62.23,1684.28,0.169575,0.772775,0.748242428974148
SDA-1.5,100,137.42,171.17,28.83,62.58,1683.51,0.1696,0.771475,0.746684096588057
SDA-2.0,100,137.22,171.14,28.86,62.78,1671.56,0.167725,0.7709,0.745926371649013
SDA-2.5,100,137.07,171.05,28.95,62.93,1680.97,0.168325,0.7703,0.745225014701822
SDA-3.0,100,136.94,170.97,29.03,63.06,1679.2,0.167475,0.769775,0.744598129975941
SVM,100,163.94,159.87,40.13,36.06,4.67,0.0058,0.809525,0.81072260184948
Ye-LDA,100,141.06,169.44,30.56,58.94,153.1,0.010825,0.77625,0.756045340737386
\TheName{}-0.5,100,165.72,138.39,61.61,34.28,1773.31,0.169475,0.760275,0.778310101944606
\TheName{}-1.0,100,161.06,170.45,29.55,38.94,1771.14,0.1709,0.828775,0.82256657646529
\TheName{}-1.5,100,150.51,171.54,28.46,49.49,1781.45,0.17115,0.805125,0.791455894558498
\TheName{}-2.0,100,146.07,171.54,28.46,53.93,1757.62,0.1674,0.794025,0.776833135766122
\TheName{}-2.5,100,143.84,171.41,28.59,56.16,1765.47,0.16845,0.788125,0.769120707538472
\TheName{}-3.0,100,142.5,171.26,28.74,57.5,1762.57,0.1716,0.7844,0.764295672856006
