DTree-10,20,96.3,150.1,49.9,103.7,1.25,0.003875,0.616,0.551966398996524
DTree-20,20,97.25,148.85,51.15,102.75,1.35,0.0035,0.61525,0.553984006835203
LDA,20,134.45,145.05,54.95,65.55,229.7,0.174875,0.69875,0.68605117540007
LR,20,30,170,30,170,0.25,0.00475,0.5,0.1
NLSVM-0.1,20,90.7,118.1,81.9,109.3,0.25,0.016875,0.522,0.336835944877049
NLSVM-1.0,20,135.65,87.6,112.4,64.35,0.2,0.013,0.558125,0.532910644241894
NLSVM-10,20,116.15,112.05,87.95,83.85,0.15,0.01325,0.5705,0.471164934281047
RFC-100,20,59.2,187.75,12.25,140.8,10.5,0.01075,0.617375,0.428658670259604
RFC-50,20,60.25,185.95,14.05,139.75,3.85,0.005625,0.6155,0.430014789608039
SDA-0.5,20,121.45,167.55,32.45,78.55,1163.1,0.170875,0.7225,0.677385512437755
SDA-1.0,20,119.5,167.75,32.25,80.5,1166.45,0.1715,0.718125,0.671134048782268
SDA-1.5,20,119.05,167.7,32.3,80.95,1166,0.17275,0.716875,0.669288458322515
SDA-2.0,20,118.8,167.75,32.25,81.2,1162.75,0.17275,0.716375,0.668268730617262
SDA-2.5,20,118.65,167.65,32.35,81.35,1175.15,0.17025,0.71575,0.66759325296769
SDA-3.0,20,118.7,167.7,32.3,81.3,1168.05,0.1735,0.716,0.66790277319181
SVM,20,137.6,148.1,51.9,62.4,0.2,0.005125,0.71425,0.702781508626485
Ye-LDA,20,108.45,166.5,33.5,91.55,94.1,0.00425,0.687375,0.622948545024329
\TheName{}-0.5,20,131.4,86.25,113.75,68.6,1228.7,0.171625,0.544125,0.598832496989056
\TheName{}-1.0,20,139.5,143.65,56.35,60.5,1235.25,0.174,0.707875,0.703711706845804
\TheName{}-1.5,20,133.15,160.35,39.65,66.85,1231.15,0.17325,0.73375,0.707889093716707
\TheName{}-2.0,20,128.4,165.2,34.8,71.6,1231.75,0.1745,0.734,0.699293676548468
\TheName{}-2.5,20,125.95,166.5,33.5,74.05,1242,0.174,0.731125,0.692535832991623
\TheName{}-3.0,20,124.35,167.3,32.7,75.65,1221.45,0.173,0.729125,0.688472109832027
