DTree-10,100,86.04,170.48,29.52,113.96,5.04,0.006775,0.6413,0.538736333885047
DTree-20,100,114.55,159.25,40.75,85.45,7.7,0.0055,0.6845,0.642835027836814
LDA,100,138.53,143.41,56.59,61.47,363.08,0.2772,0.70485,0.698891957542819
LR,100,20,180,20,180,0.45,0.00455,0.5,0.0666666666666667
NLSVM-0.1,100,143.28,72.75,127.25,56.72,3.27,0.055625,0.540075,0.509449210316895
NLSVM-1.0,100,148.77,99.19,100.81,51.23,2.69,0.04635,0.6199,0.608280377049471
NLSVM-10,100,113.95,123.74,76.26,86.05,3.08,0.04305,0.594225,0.488402337939902
RFC-100,100,102.67,176.59,23.41,97.33,50.79,0.0275,0.69815,0.62835986427453
RFC-50,100,101.71,176.76,23.24,98.29,18.61,0.011525,0.696175,0.624811783539172
SDA-0.5,100,138.54,173.07,26.93,61.46,1684.11,0.16745,0.779025,0.753976268815238
SDA-1.0,100,137.34,172.52,27.48,62.66,1670.47,0.167575,0.77465,0.748676021707908
SDA-1.5,100,136.72,172.38,27.62,63.28,1664.02,0.1677,0.77275,0.746275650331374
SDA-2.0,100,136.49,172.24,27.76,63.51,1657.53,0.169025,0.771825,0.74520877512898
SDA-2.5,100,136.26,172.19,27.81,63.74,1670.93,0.168925,0.771125,0.744362559910289
SDA-3.0,100,136.15,172.12,27.88,63.85,1674.15,0.17065,0.770675,0.743845170108266
SVM,100,164.38,160.99,39.01,35.62,3.97,0.005375,0.813425,0.814459119707817
Ye-LDA,100,141.15,170.15,29.85,58.85,148.16,0.0098,0.77825,0.757711709577067
\TheName{}-0.5,100,165.3,137.32,62.68,34.7,1765.57,0.1693,0.75655,0.775926752942799
\TheName{}-1.0,100,160.66,171.65,28.35,39.34,1753.93,0.169,0.830775,0.824385534210532
\TheName{}-1.5,100,149.4,173.37,26.63,50.6,1761.01,0.17,0.806925,0.791996508766783
\TheName{}-2.0,100,144.82,173.04,26.96,55.18,1761.33,0.1706,0.79465,0.775800286698062
\TheName{}-2.5,100,142.89,172.9,27.1,57.11,1745.5,0.169175,0.789475,0.768951037983216
\TheName{}-3.0,100,141.56,172.72,27.28,58.44,1752.94,0.169275,0.7857,0.764014667435605
