DTree-10,100,100.78,152.06,47.94,99.22,6.31,0.0067,0.6321,0.570661575483465
DTree-20,100,107.32,147.74,52.26,92.68,5.28,0.005675,0.63765,0.592120002386297
LDA,100,145.24,138.43,61.57,54.76,318.92,0.290425,0.709175,0.710347601653564
LR,100,46,154,46,154,0.66,0.005875,0.5,0.153333333333333
NLSVM-0.1,100,129.1,80.87,119.13,70.9,0.61,0.02385,0.524925,0.460953860972804
NLSVM-1.0,100,134.84,88.66,111.34,65.16,0.43,0.019375,0.55875,0.534256556898667
NLSVM-10,100,102.71,127.07,72.93,97.29,0.5,0.0166,0.57445,0.435792765146613
RFC-100,100,62.25,180.72,19.28,137.75,9.54,0.012425,0.607425,0.423860020928972
RFC-50,100,62.49,178.9,21.1,137.51,5.08,0.007075,0.603475,0.419518939780361
SDA-0.5,100,134.11,162.72,37.28,65.89,1590.84,0.17365,0.742075,0.71236967072725
SDA-1.0,100,132.95,162.49,37.51,67.05,1568.71,0.172825,0.7386,0.707765830302838
SDA-1.5,100,132.54,162.31,37.69,67.46,1577.55,0.1726,0.737125,0.705931609127912
SDA-2.0,100,132.31,162.12,37.88,67.69,1579.28,0.1724,0.736075,0.704725630351508
SDA-2.5,100,132.16,162.01,37.99,67.84,1564.76,0.171925,0.735425,0.703954311974469
SDA-3.0,100,132.08,162.06,37.94,67.92,1584.67,0.174675,0.73535,0.703778605734218
SVM,100,150.74,144.56,55.44,49.26,1.16,0.0057,0.73825,0.739708585794466
Ye-LDA,100,123.85,159.12,40.88,76.15,98.52,0.007625,0.707425,0.670835481558909
\TheName{}-0.5,100,141,111.31,88.69,59,1657.9,0.17225,0.630775,0.659080828139972
\TheName{}-1.0,100,152.09,149.85,50.15,47.91,1650.86,0.173475,0.75485,0.753615661943527
\TheName{}-1.5,100,145.69,160.23,39.77,54.31,1674.7,0.174375,0.7648,0.750037813636398
\TheName{}-2.0,100,140.45,161.81,38.19,59.55,1643.61,0.1732,0.75565,0.734901252632014
\TheName{}-2.5,100,138.08,162.11,37.89,61.92,1644.33,0.171975,0.750475,0.726840024757146
\TheName{}-3.0,100,136.53,162.26,37.74,63.47,1652.69,0.17525,0.746975,0.721375481369129
