DTree-10,100,98.73,158.79,41.21,101.27,7.15,0.0069,0.6438,0.575776710772763
DTree-20,100,110.85,151.56,48.44,89.15,6.44,0.00575,0.656025,0.61447761362285
LDA,100,149.4,143.28,56.72,50.6,329.07,0.277875,0.7317,0.733562756202241
LR,100,48,152,48,152,0.85,0.00575,0.5,0.16
NLSVM-0.1,100,93.31,118.25,81.75,106.69,1.01,0.029375,0.5289,0.362011262029719
NLSVM-1.0,100,140.53,89.65,110.35,59.47,0.69,0.0212,0.57545,0.559928917047391
NLSVM-10,100,95.25,129.87,70.13,104.75,0.57,0.02125,0.5628,0.379704274972438
RFC-100,100,61.68,186.75,13.25,138.32,17.31,0.01335,0.621075,0.444839812066033
RFC-50,100,64.6,185.74,14.26,135.4,9.47,0.00829999999999999,0.62585,0.458902231680202
SDA-0.5,100,139.75,165.24,34.76,60.25,1604.62,0.173125,0.762475,0.739841581923995
SDA-1.0,100,138.96,164.84,35.16,61.04,1591,0.172075,0.7595,0.736276870572474
SDA-1.5,100,138.63,164.62,35.38,61.37,1603.19,0.1712,0.758125,0.734711913896205
SDA-2.0,100,138.45,164.58,35.42,61.55,1585.65,0.172325,0.757575,0.734043021380772
SDA-2.5,100,138.24,164.47,35.53,61.76,1601.21,0.17365,0.756775,0.733080870267099
SDA-3.0,100,138.11,164.43,35.57,61.89,1596.34,0.173425,0.75635,0.732555674260709
SVM,100,156.58,148.88,51.12,43.42,1.34,0.00635,0.76365,0.766888660213011
Ye-LDA,100,134.79,158.92,41.08,65.21,112.24,0.005625,0.734275,0.710839519320805
\TheName{}-0.5,100,149.4,117.12,82.88,50.6,1670.35,0.174175,0.6663,0.695405350285909
\TheName{}-1.0,100,158.99,154.05,45.95,41.01,1696.3,0.174875,0.7826,0.784397202282057
\TheName{}-1.5,100,151.21,162.65,37.35,48.79,1686.73,0.173825,0.78465,0.774647654295833
\TheName{}-2.0,100,145.97,164.24,35.76,54.03,1679.84,0.172775,0.775525,0.760121585811637
\TheName{}-2.5,100,143.83,164.45,35.55,56.17,1693.11,0.17235,0.7707,0.752908364871171
\TheName{}-3.0,100,142.62,164.42,35.58,57.38,1669.91,0.173175,0.7676,0.748648591993539
