DTree-10,20,104,148.3,51.7,96,2.5,0.00425,0.63075,0.556776328240888
DTree-20,20,115.5,158.6,41.4,84.5,4.7,0.00375,0.68525,0.640509792361726
LDA,20,137.65,139.45,60.55,62.35,302.4,0.177125,0.69275,0.688993528482955
LR,20,10,190,10,190,0.6,0.004125,0.5,0.0333333333333333
NLSVM-0.1,20,164.2,54.5,145.5,35.8,3.75,0.060375,0.54675,0.57931728626579
NLSVM-1.0,20,155.95,95.15,104.85,44.05,3.05,0.04825,0.62775,0.648359583780467
NLSVM-10,20,81.95,158.55,41.45,118.05,3,0.044625,0.60125,0.42659510386061
RFC-100,20,89.85,174.6,25.4,110.15,36.75,0.0245,0.661125,0.567645967775923
RFC-50,20,87.75,174.45,25.55,112.25,15.9,0.01075,0.6555,0.556698424229102
SDA-0.5,20,137.05,174.1,25.9,62.95,1291.25,0.175375,0.777875,0.751804642129933
SDA-1.0,20,136.45,173.7,26.3,63.55,1300.3,0.174875,0.775375,0.748920471130448
SDA-1.5,20,136.25,173.4,26.6,63.75,1291.65,0.176875,0.774125,0.747628971178718
SDA-2.0,20,135.8,173.2,26.8,64.2,1310.5,0.1725,0.7725,0.745767550566949
SDA-2.5,20,135.8,173.1,26.9,64.2,1298.95,0.173625,0.77225,0.745481128991428
SDA-3.0,20,135.75,173.05,26.95,64.25,1311.85,0.173,0.772,0.745185095086245
SVM,20,163.6,160,40,36.4,5.2,0.0045,0.809,0.810424962133029
Ye-LDA,20,140.95,172.15,27.85,59.05,160.35,0.00725,0.78275,0.760910388747068
\TheName{}-0.5,20,164.3,147.15,52.85,35.7,1375.1,0.177375,0.778625,0.789796817483517
\TheName{}-1.0,20,154.5,174.3,25.7,45.5,1367.35,0.1775,0.822,0.810801042030485
\TheName{}-1.5,20,146.1,174.15,25.85,53.9,1382.8,0.174875,0.800625,0.783118490107603
\TheName{}-2.0,20,143.2,174.05,25.95,56.8,1371.6,0.17625,0.793125,0.773217887481567
\TheName{}-2.5,20,141,173.8,26.2,59,1377.5,0.1765,0.787,0.765142789170422
\TheName{}-3.0,20,139.7,173.8,26.2,60.3,1381.1,0.176125,0.78375,0.760751339073436
