DTree-10,20,87.05,166.8,33.2,112.95,2.5,0.004,0.634625,0.539269641471321
DTree-20,20,112.25,155.75,44.25,87.75,4.05,0.004,0.67,0.628865815833087
LDA,20,139.65,141.3,58.7,60.35,286.5,0.181875,0.702375,0.698578579328702
LR,20,20,180,20,180,0.2,0.0045,0.5,0.0666666666666667
NLSVM-0.1,20,130.05,82.1,117.9,69.95,2.2,0.046125,0.530375,0.448619280824291
NLSVM-1.0,20,162.3,86.9,113.1,37.7,1.75,0.035625,0.623,0.645322455597601
NLSVM-10,20,101.55,129.7,70.3,98.45,1.75,0.032,0.578125,0.424189798604433
RFC-100,20,94.55,175.85,24.15,105.45,32.05,0.021375,0.676,0.591687631556258
RFC-50,20,93.15,176.4,23.6,106.85,15.6,0.009875,0.673875,0.586983778583399
SDA-0.5,20,140.7,166.25,33.75,59.3,1256.25,0.176625,0.767375,0.747190972213893
SDA-1.0,20,138.75,165.65,34.35,61.25,1271.55,0.171625,0.761,0.739474628182493
SDA-1.5,20,138.2,165.45,34.55,61.8,1271.7,0.172625,0.759125,0.737158807196616
SDA-2.0,20,137.9,165.35,34.65,62.1,1259.05,0.173625,0.758125,0.735961640864049
SDA-2.5,20,137.55,165.35,34.65,62.45,1268.15,0.176,0.75725,0.734901513355654
SDA-3.0,20,137.55,165.3,34.7,62.45,1271.75,0.1735,0.757125,0.734798591578309
SVM,20,159,157.6,42.4,41,2.7,0.00475,0.7915,0.790804120421503
Ye-LDA,20,142.75,165.55,34.45,57.25,138.8,0.0045,0.77075,0.754274765732867
\TheName{}-0.5,20,158.75,130.6,69.4,41.25,1343.55,0.180375,0.723375,0.745367724837194
\TheName{}-1.0,20,162,165.1,34.9,38,1331.1,0.1755,0.81775,0.814667375630219
\TheName{}-1.5,20,150.3,166.55,33.45,49.7,1335.9,0.173125,0.792125,0.779681803540842
\TheName{}-2.0,20,146.55,166.65,33.35,53.45,1344.6,0.178,0.783,0.767691766844318
\TheName{}-2.5,20,144.75,166.05,33.95,55.25,1339.9,0.174375,0.777,0.760402151894269
\TheName{}-3.0,20,143.15,165.7,34.3,56.85,1343.1,0.17475,0.772125,0.754412544296777
