LDA	138	162	38	62	263	0.1775
SDA-0.5	123	168	32	77	1195	0.165
SDA-1.0	120	168	32	80	1208	0.1725
SDA-1.5	119	167	33	81	1228	0.175
SDA-2.0	119	167	33	81	1258	0.17
SDA-2.5	118	167	33	82	1246	0.175
SDA-3.0	118	167	33	82	1229	0.18
\TheName{}-0.5	134	55	145	66	1306	0.1725
\TheName{}-1.0	185	156	44	15	1300	0.1725
\TheName{}-1.5	151	175	25	49	1293	0.17
\TheName{}-2.0	139	174	26	61	1266	0.1775
\TheName{}-2.5	131	171	29	69	1331	0.175
\TheName{}-3.0	129	170	30	71	1301	0.17
SVM	148	166	34	52	1	0.005
LR	0	200	0	200	0	0.005
Ye-LDA	111	180	20	89	119	0.0025
DTree-10	84	180	20	116	3	0.0025
DTree-20	98	156	44	102	4	0.0025
RFC-50	76	183	17	124	13	0.0075
RFC-100	68	185	15	132	26	0.0175
NLSVM-0.1	0	200	0	200	1	0.0275
NLSVM-1.0	171	67	133	29	1	0.0225
NLSVM-10	42	196	4	158	1	0.02
LDA	141	142	58	59	264	0.1925
SDA-0.5	123	190	10	77	1168	0.1725
SDA-1.0	123	190	10	77	1204	0.1675
SDA-1.5	123	190	10	77	1173	0.1775
SDA-2.0	122	190	10	78	1227	0.165
SDA-2.5	121	190	10	79	1246	0.17
SDA-3.0	121	190	10	79	1177	0.17
\TheName{}-0.5	148	181	19	52	1257	0.1825
\TheName{}-1.0	133	188	12	67	1274	0.17
\TheName{}-1.5	130	189	11	70	1283	0.17
\TheName{}-2.0	128	189	11	72	1276	0.1725
\TheName{}-2.5	127	190	10	73	1239	0.1675
\TheName{}-3.0	127	190	10	73	1278	0.1975
SVM	148	151	49	52	1	0.005
LR	200	0	200	0	1	0.005
Ye-LDA	148	168	32	52	119	0.0025
DTree-10	75	180	20	125	2	0.01
DTree-20	87	174	26	113	2	0.005
RFC-50	54	192	8	146	13	0.01
RFC-100	55	191	9	145	23	0.0225
NLSVM-0.1	0	200	0	200	1	0.0325
NLSVM-1.0	197	29	171	3	1	0.025
NLSVM-10	200	0	200	0	1	0.025
LDA	168	165	35	32	265	0.1675
SDA-0.5	149	176	24	51	1169	0.17
SDA-1.0	146	175	25	54	1216	0.1675
SDA-1.5	146	174	26	54	1180	0.17
SDA-2.0	145	174	26	55	1212	0.1875
SDA-2.5	145	174	26	55	1236	0.1775
SDA-3.0	145	174	26	55	1219	0.1675
\TheName{}-0.5	177	168	32	23	1295	0.1925
\TheName{}-1.0	165	179	21	35	1300	0.175
\TheName{}-1.5	157	177	23	43	1242	0.17
\TheName{}-2.0	154	176	24	46	1265	0.1825
\TheName{}-2.5	152	176	24	48	1265	0.17
\TheName{}-3.0	151	176	24	49	1295	0.17
SVM	177	166	34	23	1	0.005
LR	0	200	0	200	0	0.0025
Ye-LDA	140	166	34	60	117	0.0025
DTree-10	109	172	28	91	2	0.005
DTree-20	119	167	33	81	3	0.0025
RFC-50	104	176	24	96	6	0.01
