SDA-10.0	57	291	109	43	0	2.989920249964E9
\TheName{}-10.0	60	304	96	40	0	2.989920252424E9
LDA-	56	278	122	44	0	2.989920253116E9
SDA-10.0	59	301	99	41	0	2.989920255748E9
\TheName{}-10.0	59	302	98	41	0	2.989920258348E9
LDA-	44	275	125	56	0	2.989920258696E9
SDA-10.0	50	339	61	50	0	2.989920261178E9
\TheName{}-10.0	54	344	56	46	0	2.989920263402E9
LDA-	53	270	130	47	0	2.989920263718E9
SDA-10.0	57	290	110	43	0	2.989920266962E9
\TheName{}-10.0	56	299	101	44	0	2.989920269802E9
LDA-	38	283	117	62	0	2.98992027016E9
SDA-10.0	61	317	83	39	0	2.989920273052E9
\TheName{}-10.0	58	332	68	42	0	2.989920275576E9
LDA-	51	289	111	49	0	2.989920275864E9
SDA-10.0	63	299	101	37	0	2.989920278654E9
\TheName{}-10.0	62	297	103	38	0	2.98992028122E9
LDA-	47	295	105	53	0	2.989920281522E9
SDA-10.0	50	328	72	50	0	2.98992028415E9
\TheName{}-10.0	50	329	71	50	0	2.989920286412E9
LDA-	37	320	80	63	0	2.989920286706E9
SDA-10.0	68	304	96	32	0	2.98992028906E9
\TheName{}-10.0	67	310	90	33	0	2.989920291436E9
LDA-	55	277	123	45	0	2.989920291738E9
SDA-10.0	65	313	87	35	0	2.989920294114E9
\TheName{}-10.0	70	318	82	30	0	2.989920296384E9
LDA-	41	304	96	59	0	2.989920296678E9
SDA-10.0	51	298	102	49	0	2.989920299222E9
\TheName{}-10.0	55	308	92	45	0	2.989920301656E9
LDA-	34	289	111	66	0	2.989920301964E9
SDA-10.0	59	290	110	41	0	2.989920304166E9
\TheName{}-10.0	59	295	105	41	0	2.989920306542E9
LDA-	55	254	146	45	0	2.98992030685E9
SDA-10.0	63	297	103	37	0	2.989920309128E9
\TheName{}-10.0	62	297	103	38	0	2.989920311458E9
LDA-	51	291	109	49	0	2.989920311798E9
SDA-10.0	60	318	82	40	0	2.989920314116E9
\TheName{}-10.0	63	317	83	37	0	2.989920316564E9
LDA-	38	279	121	62	0	2.989920316902E9
SDA-10.0	57	326	74	43	0	2.989920319192E9
\TheName{}-10.0	59	325	75	41	0	2.989920321522E9
LDA-	43	287	113	57	0	2.989920321834E9
SDA-10.0	68	287	113	32	0	2.989920324066E9
\TheName{}-10.0	69	291	109	31	0	2.989920326504E9
LDA-	49	267	133	51	0	2.989920326802E9
SDA-10.0	55	306	94	45	0	2.989920328968E9
\TheName{}-10.0	52	315	85	48	0	2.989920331278E9
LDA-	51	278	122	49	0	2.98992033159E9
SDA-10.0	65	319	81	35	0	2.989920333762E9
\TheName{}-10.0	64	324	76	36	0	2.98992033616E9
LDA-	56	266	134	44	0	2.98992033646E9
SDA-10.0	58	316	84	42	0	2.989920338686E9
\TheName{}-10.0	63	317	83	37	0	2.989920341148E9
LDA-	49	288	112	51	0	2.989920341456E9
SDA-10.0	56	310	90	44	0	2.989920343872E9
\TheName{}-10.0	58	321	79	42	0	2.989920346296E9
LDA-	54	304	96	46	0	2.989920346602E9
SDA-10.0	57	322	78	43	0	2.98992034883E9
\TheName{}-10.0	57	322	78	43	0	2.98992035125E9
LDA-	52	268	132	48	0	2.989920351588E9
SDA-10.0	64	319	81	36	0	2.989920353928E9
\TheName{}-10.0	63	331	69	37	0	2.989920356246E9
LDA-	44	318	82	56	0	2.989920356558E9
SDA-10.0	55	308	92	45	0	2.989920358838E9
\TheName{}-10.0	58	317	83	42	0	2.989920361168E9
LDA-	43	284	116	57	0	2.98992036147E9
SDA-10.0	53	301	99	47	0	2.989920363712E9
\TheName{}-10.0	56	312	88	44	0	2.989920366006E9
LDA-	55	249	151	45	0	2.989920366306E9
SDA-10.0	61	286	114	39	0	2.9899203686E9
\TheName{}-10.0	57	297	103	43	0	2.989920371006E9
LDA-	53	294	106	47	0	2.98992037131E9
SDA-10.0	70	277	123	30	0	2.989920373628E9
\TheName{}-10.0	74	285	115	26	0	2.989920375954E9
LDA-	50	254	146	50	0	2.989920376262E9
SDA-10.0	49	330	70	51	0	2.989920378514E9
\TheName{}-10.0	44	336	64	56	0	2.989920380888E9
LDA-	28	294	106	72	0	2.989920381246E9
SDA-10.0	53	326	74	47	0	2.989920383506E9
