SDA-10.0	95	276	74	55	0	2.98992075134E9
\TheName{}-10.0	94	288	62	56	0	2.989920753636E9
LDA-	80	223	127	70	0	2.98992075393E9
SDA-10.0	97	268	82	53	0	2.989920756216E9
\TheName{}-10.0	96	259	91	54	0	2.989920758564E9
LDA-	86	200	150	64	0	2.98992075888E9
SDA-10.0	89	265	85	61	0	2.989920761128E9
\TheName{}-10.0	89	273	77	61	0	2.989920763422E9
LDA-	71	224	126	79	0	2.989920763722E9
SDA-10.0	90	276	74	60	0	2.98992076614E9
\TheName{}-10.0	93	275	75	57	0	2.989920768454E9
LDA-	85	233	117	65	0	2.989920768756E9
SDA-10.0	84	263	87	66	0	2.989920770964E9
\TheName{}-10.0	85	265	85	65	0	2.98992077331E9
LDA-	79	222	128	71	0	2.9899207736E9
SDA-10.0	91	270	80	59	0	2.989920775806E9
\TheName{}-10.0	88	272	78	62	0	2.989920778076E9
LDA-	71	247	103	79	0	2.989920778362E9
SDA-10.0	93	256	94	57	0	2.989920780616E9
\TheName{}-10.0	92	260	90	58	0	2.989920782968E9
LDA-	71	239	111	79	0	2.989920783282E9
SDA-10.0	101	272	78	49	0	2.989920785544E9
\TheName{}-10.0	99	280	70	51	0	2.989920787856E9
LDA-	70	242	108	80	0	2.989920788186E9
SDA-10.0	86	248	102	64	0	2.989920790466E9
\TheName{}-10.0	84	260	90	66	0	2.989920792836E9
LDA-	63	237	113	87	0	2.989920793156E9
SDA-10.0	89	267	83	61	0	2.989920795362E9
\TheName{}-10.0	90	272	78	60	0	2.989920797674E9
LDA-	79	236	114	71	0	2.989920797984E9
SDA-10.0	84	265	85	66	0	2.989920800212E9
\TheName{}-10.0	86	281	69	64	0	2.98992080251E9
LDA-	96	229	121	54	0	2.989920802798E9
SDA-10.0	86	271	79	64	0	2.98992080505E9
\TheName{}-10.0	92	283	67	58	0	2.98992080739E9
LDA-	77	218	132	73	0	2.989920807682E9
SDA-10.0	86	280	70	64	0	2.989920809978E9
