SDA-1.0	155	174	76	95	0	2.989499480716E9
SDA-2.0	162	181	69	88	0	2.98949948397E9
SDA-4.0	163	181	69	87	0	2.989499487744E9
SDA-8.0	163	182	68	87	0	2.989499492004E9
SDA-16.0	163	183	67	87	0	2.989499495406E9
SDA-32.0	163	183	67	87	0	2.989499498588E9
SDA-64.0	163	184	66	87	0	2.989499501644E9
SDA-128.0	163	184	66	87	0	2.989499504704E9
SDA-256.0	163	184	66	87	0	2.989499507508E9
SDA-512.0	163	184	66	87	0	2.989499510572E9
SDA-1024.0	163	184	66	87	0	2.989499513592E9
\TheName{}-1.0	114	74	176	136	0	2.989499516818E9
\TheName{}-2.0	112	77	173	138	0	2.98949952003E9
\TheName{}-4.0	128	91	159	122	0	2.989499523226E9
\TheName{}-8.0	158	181	69	92	0	2.989499526326E9
\TheName{}-16.0	163	185	65	87	0	2.989499529274E9
\TheName{}-32.0	165	183	67	85	0	2.989499532406E9
\TheName{}-64.0	165	183	67	85	0	2.989499535416E9
\TheName{}-128.0	164	182	68	86	0	2.989499538522E9
\TheName{}-256.0	163	185	65	87	0	2.98949954159E9
\TheName{}-512.0	163	185	65	87	0	2.989499544736E9
\TheName{}-1024.0	163	184	66	87	0	2.989499547762E9
LDA	154	178	72	96	0	2.989499548554E9
Optimal	209	212	38	41	0	2.989499549502E9
SDA-1.0	184	131	119	66	0	2.989499552574E9
SDA-2.0	182	136	114	68	0	2.98949955596E9
SDA-4.0	182	137	113	68	0	2.989499559206E9
SDA-8.0	182	137	113	68	0	2.989499562006E9
SDA-16.0	182	138	112	68	0	2.989499565182E9
SDA-32.0	182	137	113	68	0	2.989499567886E9
SDA-64.0	182	138	112	68	0	2.989499570328E9
SDA-128.0	182	138	112	68	0	2.989499572664E9
SDA-256.0	182	138	112	68	0	2.989499575058E9
SDA-512.0	182	138	112	68	0	2.989499577318E9
SDA-1024.0	182	138	112	68	0	2.989499579586E9
\TheName{}-1.0	96	105	145	154	0	2.989499581818E9
\TheName{}-2.0	112	97	153	138	0	2.989499583968E9
\TheName{}-4.0	152	82	168	98	0	2.989499586114E9
\TheName{}-8.0	187	106	144	63	0	2.989499588448E9
\TheName{}-16.0	186	126	124	64	0	2.989499590838E9
\TheName{}-32.0	180	135	115	70	0	2.989499593216E9
\TheName{}-64.0	179	135	115	71	0	2.989499595342E9
\TheName{}-128.0	180	135	115	70	0	2.989499597682E9
\TheName{}-256.0	181	136	114	69	0	2.989499599996E9
\TheName{}-512.0	181	137	113	69	0	2.989499602102E9
\TheName{}-1024.0	182	137	113	68	0	2.98949960423E9
LDA	197	130	120	53	0	2.989499604564E9
Optimal	209	212	38	41	0	2.989499604862E9
SDA-1.0	145	171	79	105	0	2.989499606972E9
SDA-2.0	145	177	73	105	0	2.989499609074E9
SDA-4.0	146	179	71	104	0	2.989499611056E9
SDA-8.0	147	180	70	103	0	2.989499613136E9
SDA-16.0	147	181	69	103	0	2.98949961544E9
SDA-32.0	147	182	68	103	0	2.98949961752E9
SDA-64.0	147	182	68	103	0	2.989499619732E9
SDA-128.0	147	182	68	103	0	2.989499621716E9
SDA-256.0	147	182	68	103	0	2.989499623918E9
SDA-512.0	147	182	68	103	0	2.989499625994E9
SDA-1024.0	147	182	68	103	0	2.989499628076E9
\TheName{}-1.0	105	84	166	145	0	2.989499630236E9
\TheName{}-2.0	102	79	171	148	0	2.989499632414E9
\TheName{}-4.0	117	112	138	133	0	2.989499634544E9
\TheName{}-8.0	152	177	73	98	0	2.98949963671E9
\TheName{}-16.0	151	182	68	99	0	2.989499638866E9
\TheName{}-32.0	151	184	66	99	0	2.989499640918E9
\TheName{}-64.0	147	182	68	103	0	2.989499643032E9
\TheName{}-128.0	148	182	68	102	0	2.989499645422E9
\TheName{}-256.0	148	182	68	102	0	2.989499647744E9
\TheName{}-512.0	148	182	68	102	0	2.989499649852E9
\TheName{}-1024.0	148	182	68	102	0	2.9894996521E9
LDA	146	187	63	104	0	2.989499652428E9
Optimal	209	212	38	41	0	2.989499652722E9
SDA-1.0	180	161	89	70	0	2.989499654878E9
SDA-2.0	182	163	87	68	0	2.989499656904E9
SDA-4.0	182	162	88	68	0	2.989499658924E9
SDA-8.0	182	164	86	68	0	2.989499660902E9
SDA-16.0	182	165	85	68	0	2.98949966316E9
SDA-32.0	181	166	84	69	0	2.989499665448E9
SDA-64.0	182	167	83	68	0	2.989499667754E9
SDA-128.0	182	167	83	68	0	2.989499669832E9
SDA-256.0	182	167	83	68	0	2.989499672524E9
SDA-512.0	182	167	83	68	0	2.989499675342E9
SDA-1024.0	182	167	83	68	0	2.989499678174E9
\TheName{}-1.0	88	94	156	162	0	2.989499680802E9
\TheName{}-2.0	84	102	148	166	0	2.989499683294E9
\TheName{}-4.0	97	107	143	153	0	2.98949968606E9
\TheName{}-8.0	180	175	75	70	0	2.989499688852E9
\TheName{}-16.0	184	172	78	66	0	2.989499691532E9
\TheName{}-32.0	183	165	85	67	0	2.989499694682E9
\TheName{}-64.0	183	165	85	67	0	2.989499697412E9
\TheName{}-128.0	182	167	83	68	0	2.98949970023E9
\TheName{}-256.0	181	167	83	69	0	2.989499702506E9
\TheName{}-512.0	181	167	83	69	0	2.989499705114E9
\TheName{}-1024.0	182	167	83	68	0	2.989499707804E9
LDA	172	188	62	78	0	2.989499708058E9
Optimal	209	212	38	41	0	2.989499708362E9
SDA-1.0	167	174	76	83	0	2.989499710554E9
SDA-2.0	166	174	76	84	0	2.989499712856E9
SDA-4.0	167	177	73	83	0	2.98949971544E9
SDA-8.0	167	177	73	83	0	2.989499717654E9
SDA-16.0	167	177	73	83	0	2.989499720324E9
SDA-32.0	167	177	73	83	0	2.989499722756E9
SDA-64.0	167	177	73	83	0	2.989499726488E9
SDA-128.0	167	177	73	83	0	2.989499728812E9
SDA-256.0	167	177	73	83	0	2.989499731168E9
SDA-512.0	167	177	73	83	0	2.989499733458E9
SDA-1024.0	167	177	73	83	0	2.989499735756E9
\TheName{}-1.0	97	68	182	153	0	2.989499738208E9
\TheName{}-2.0	101	71	179	149	0	2.989499740458E9
\TheName{}-4.0	113	105	145	137	0	2.98949974274E9
\TheName{}-8.0	160	161	89	90	0	2.98949974512E9
\TheName{}-16.0	165	172	78	85	0	2.98949974752E9
\TheName{}-32.0	168	176	74	82	0	2.989499749886E9
\TheName{}-64.0	167	175	75	83	0	2.989499752244E9
\TheName{}-128.0	168	176	74	82	0	2.989499754702E9
\TheName{}-256.0	167	177	73	83	0	2.989499756988E9
\TheName{}-512.0	167	177	73	83	0	2.989499759438E9
\TheName{}-1024.0	167	177	73	83	0	2.989499762406E9
LDA	152	157	93	98	0	2.989499762682E9
Optimal	209	212	38	41	0	2.98949976326E9
SDA-1.0	169	137	113	81	0	2.989499766426E9
SDA-2.0	170	141	109	80	0	2.989499769586E9
SDA-4.0	172	142	108	78	0	2.989499773014E9
SDA-8.0	174	144	106	76	0	2.989499775812E9
SDA-16.0	175	144	106	75	0	2.989499778022E9
SDA-32.0	174	145	105	76	0	2.989499780446E9
SDA-64.0	174	145	105	76	0	2.989499782636E9
SDA-128.0	174	145	105	76	0	2.989499784812E9
SDA-256.0	174	145	105	76	0	2.989499787152E9
SDA-512.0	175	145	105	75	0	2.989499789516E9
SDA-1024.0	175	145	105	75	0	2.989499791706E9
\TheName{}-1.0	108	109	141	142	0	2.989499794026E9
\TheName{}-2.0	103	106	144	147	0	2.989499796988E9
\TheName{}-4.0	114	104	146	136	0	2.989499799934E9
\TheName{}-8.0	170	130	120	80	0	2.989499802438E9
