LDA	92	156	44	108	452	0.2375
SDA-0.5	132	175	25	68	1535	0.2
SDA-1.0	133	175	25	67	1311	0.1675
SDA-1.5	134	175	25	66	1230	0.1725
SDA-2.0	134	175	25	66	1278	0.175
SDA-2.5	134	175	25	66	1221	0.17
SDA-3.0	134	175	25	66	1193	0.32
\TheName{}-0.5	118	104	96	82	1569	0.2975
\TheName{}-1.0	125	176	24	75	1329	0.175
\TheName{}-1.5	127	176	24	73	1363	0.165
\TheName{}-2.0	127	178	22	73	1217	0.17
\TheName{}-2.5	128	177	23	72	1249	0.185
\TheName{}-3.0	128	177	23	72	1374	0.1825
SVM	110	161	39	90	67	0.105
LR	0	200	0	200	42	0.055
Ye-LDA	97	183	17	103	305	0.01
DTree-10	87	178	22	113	63	0.0125
DTree-20	96	171	29	104	9	0.005
RFC-50	59	190	10	141	53	0.0275
RFC-100	34	196	4	166	20	0.025
NLSVM-0.1	0	200	0	200	12	0.055
NLSVM-1.0	169	72	128	31	1	0.06
NLSVM-10	98	184	16	102	1	0.1425
LDA	117	152	48	83	289	0.175
SDA-0.5	78	179	21	122	1204	0.165
SDA-1.0	79	179	21	121	1212	0.175
SDA-1.5	79	179	21	121	1182	0.1675
SDA-2.0	79	179	21	121	1173	0.17
SDA-2.5	79	179	21	121	1203	0.175
SDA-3.0	79	179	21	121	1174	0.175
\TheName{}-0.5	84	178	22	116	1327	0.17
\TheName{}-1.0	95	180	20	105	1526	0.225
\TheName{}-1.5	95	185	15	105	1386	0.185
\TheName{}-2.0	93	185	15	107	1266	0.17
\TheName{}-2.5	89	177	23	111	1294	0.2075
\TheName{}-3.0	88	178	22	112	1494	0.1975
SVM	115	153	47	85	2	0.0025
LR	0	200	0	200	3	0.005
Ye-LDA	62	187	13	138	147	0.1225
DTree-10	70	162	38	130	29	0.245
DTree-20	70	162	38	130	16	0.005
RFC-50	21	199	1	179	10	0.0125
RFC-100	20	200	0	180	16	0.02
NLSVM-0.1	2	200	0	198	1	0.02
NLSVM-1.0	10	198	2	190	0	0.015
NLSVM-10	200	0	200	0	1	0.015
LDA	197	110	90	3	260	0.2575
SDA-0.5	181	129	71	19	1180	0.1675
SDA-1.0	182	129	71	18	1171	0.1675
SDA-1.5	182	129	71	18	1214	0.17
SDA-2.0	182	129	71	18	1224	0.175
SDA-2.5	182	129	71	18	1222	0.1775
SDA-3.0	182	129	71	18	1203	0.17
\TheName{}-0.5	99	134	66	101	1416	0.1675
\TheName{}-1.0	188	138	62	12	1287	0.1825
\TheName{}-1.5	193	135	65	7	1292	0.1675
\TheName{}-2.0	182	138	62	18	1208	0.1625
\TheName{}-2.5	182	136	64	18	1241	0.27
\TheName{}-3.0	182	135	65	18	1250	0.21
SVM	193	115	85	7	2	0.005
LR	0	200	0	200	2	0.0125
Ye-LDA	142	133	67	58	183	0.005
DTree-10	106	133	67	94	4	0.0175
DTree-20	106	133	67	94	10	0.005
RFC-50	64	180	20	136	9	0.01
RFC-100	65	179	21	135	29	0.025
NLSVM-0.1	200	8	192	0	1	0.02
NLSVM-1.0	200	21	179	0	1	0.015
NLSVM-10	200	0	200	0	0	0.0175
LDA	124	168	32	76	230	0.175
SDA-0.5	104	186	14	96	1250	0.165
SDA-1.0	101	185	15	99	1222	0.17
SDA-1.5	101	184	16	99	1183	0.1675
SDA-2.0	98	183	17	102	1196	0.17
SDA-2.5	98	183	17	102	1201	0.17
SDA-3.0	98	183	17	102	1209	0.1675
\TheName{}-0.5	134	38	162	66	1260	0.1725
\TheName{}-1.0	162	147	53	38	1263	0.1725
\TheName{}-1.5	133	182	18	67	1262	0.175
\TheName{}-2.0	123	186	14	77	1248	0.1725
\TheName{}-2.5	114	187	13	86	1234	0.1675
\TheName{}-3.0	110	187	13	90	1249	0.1675
SVM	127	164	36	73	1	0.005
LR	0	200	0	200	2	0.005
Ye-LDA	71	189	11	129	115	0.0025
DTree-10	108	160	40	92	7	0.0025
DTree-20	108	160	40	92	3	0.0025
RFC-50	59	192	8	141	8	0.01
RFC-100	48	196	4	152	12	0.0125
NLSVM-0.1	13	200	0	187	0	0.0175
NLSVM-1.0	0	200	0	200	0	0.0125
NLSVM-10	29	198	2	171	0	0.015
LDA	126	170	30	74	285	0.165
SDA-0.5	106	171	29	94	1146	0.17
SDA-1.0	106	171	29	94	1164	0.1725
SDA-1.5	106	170	30	94	1160	0.165
SDA-2.0	106	170	30	94	1168	0.165
SDA-2.5	107	170	30	93	1159	0.1675
SDA-3.0	107	170	30	93	1151	0.1675
\TheName{}-0.5	124	37	163	76	1243	0.165
\TheName{}-1.0	176	95	105	24	1226	0.1675
\TheName{}-1.5	142	165	35	58	1220	0.1675
\TheName{}-2.0	121	169	31	79	1214	0.1675
\TheName{}-2.5	113	171	29	87	1220	0.1625
\TheName{}-3.0	112	171	29	88	1225	0.1725
SVM	145	156	44	55	1	0.0025
LR	0	200	0	200	2	0.0025
Ye-LDA	91	172	28	109	94	0.0025
DTree-10	96	174	26	104	2	0.0025
DTree-20	96	174	26	104	2	0.0025
RFC-50	50	186	14	150	7	0.005
RFC-100	53	190	10	147	14	0.0075
NLSVM-0.1	0	200	0	200	0	0.02
NLSVM-1.0	163	75	125	37	0	0.0125
NLSVM-10	200	0	200	0	1	0.0125
LDA	102	161	39	98	234	0.17
SDA-0.5	113	177	23	87	1177	0.17
SDA-1.0	113	178	22	87	1147	0.17
SDA-1.5	108	178	22	92	1139	0.1725
SDA-2.0	108	178	22	92	1142	0.165
SDA-2.5	108	178	22	92	1156	0.165
SDA-3.0	108	178	22	92	1149	0.1675
\TheName{}-0.5	122	168	32	78	1200	0.165
\TheName{}-1.0	115	177	23	85	1207	0.1675
\TheName{}-1.5	109	177	23	91	1229	0.1675
\TheName{}-2.0	109	177	23	91	1201	0.165
\TheName{}-2.5	110	177	23	90	1201	0.165
\TheName{}-3.0	109	177	23	91	1200	0.1675
SVM	109	160	40	91	1	0.005
LR	0	200	0	200	1	0.005
Ye-LDA	88	171	29	112	88	0.005
DTree-10	91	162	38	109	4	0.0
DTree-20	91	162	38	109	2	0.0
RFC-50	49	183	17	151	9	0.005
RFC-100	58	185	15	142	12	0.01
NLSVM-0.1	0	200	0	200	1	0.0175
NLSVM-1.0	172	46	154	28	0	0.0125
NLSVM-10	200	0	200	0	0	0.0125
LDA	102	172	28	98	195	0.17
SDA-0.5	75	184	16	125	1142	0.165
SDA-1.0	74	183	17	126	1165	0.1675
SDA-1.5	74	183	17	126	1184	0.1625
SDA-2.0	74	183	17	126	1153	0.1675
SDA-2.5	72	184	16	128	1165	0.17
SDA-3.0	72	184	16	128	1230	0.1975
\TheName{}-0.5	152	26	174	48	1552	0.175
\TheName{}-1.0	157	149	51	43	1288	0.195
\TheName{}-1.5	89	183	17	111	1307	0.17
\TheName{}-2.0	87	185	15	113	1281	0.1775
\TheName{}-2.5	82	186	14	118	1242	0.1675
\TheName{}-3.0	82	186	14	118	1218	0.1675
SVM	114	170	30	86	1	0.005
LR	0	200	0	200	1	0.0025
Ye-LDA	57	175	25	143	97	0.0025
DTree-10	68	167	33	132	2	0.0025
DTree-20	68	167	33	132	2	0.0025
RFC-50	29	194	6	171	3	0.0075
RFC-100	39	189	11	161	9	0.01
NLSVM-0.1	0	200	0	200	1	0.02
NLSVM-1.0	165	82	118	35	0	0.015
NLSVM-10	200	23	177	0	0	0.015
LDA	124	151	49	76	219	0.1675
SDA-0.5	134	152	48	66	1147	0.1725
SDA-1.0	133	151	49	67	1149	0.2
SDA-1.5	133	150	50	67	1211	0.185
SDA-2.0	133	150	50	67	1235	0.1675
SDA-2.5	133	150	50	67	1144	0.165
SDA-3.0	133	150	50	67	1199	0.1675
\TheName{}-0.5	138	149	51	62	1289	0.1675
\TheName{}-1.0	135	150	50	65	1342	0.1675
\TheName{}-1.5	134	150	50	66	1375	0.1675
\TheName{}-2.0	134	150	50	66	1247	0.1675
\TheName{}-2.5	133	151	49	67	1345	0.1975
\TheName{}-3.0	133	151	49	67	1480	0.27
SVM	127	150	50	73	1	0.0125
LR	0	200	0	200	1	0.01
Ye-LDA	115	156	44	85	126	0.005
DTree-10	69	175	25	131	3	0.005
DTree-20	87	166	34	113	3	0.005
RFC-50	75	170	30	125	10	0.015
RFC-100	76	166	34	124	17	0.015
NLSVM-0.1	200	8	192	0	2	0.0275
NLSVM-1.0	157	63	137	43	1	0.0175
NLSVM-10	0	200	0	200	0	0.0125
LDA	183	78	122	17	218	0.165
SDA-0.5	144	160	40	56	1167	0.165
SDA-1.0	144	159	41	56	1177	0.1725
SDA-1.5	144	159	41	56	1165	0.17
SDA-2.0	144	158	42	56	1167	0.1675
SDA-2.5	144	158	42	56	1171	0.1675
SDA-3.0	144	158	42	56	1166	0.165
\TheName{}-0.5	183	100	100	17	1215	0.1675
\TheName{}-1.0	171	149	51	29	1222	0.1675
\TheName{}-1.5	160	156	44	40	1236	0.1625
\TheName{}-2.0	155	158	42	45	1226	0.165
\TheName{}-2.5	155	158	42	45	1221	0.17
\TheName{}-3.0	153	158	42	47	1215	0.17
SVM	185	100	100	15	0	0.005
LR	0	200	0	200	1	0.005
Ye-LDA	136	155	45	64	88	0.005
DTree-10	103	132	68	97	2	0.005
DTree-20	103	132	68	97	3	0.005
RFC-50	72	179	21	128	3	0.0075
RFC-100	80	175	25	120	15	0.01
NLSVM-0.1	200	2	198	0	0	0.015
NLSVM-1.0	26	179	21	174	0	0.0125
NLSVM-10	197	89	111	3	0	0.0125
LDA	143	142	58	57	221	0.1675
SDA-0.5	152	166	34	48	1149	0.1675
SDA-1.0	149	167	33	51	1155	0.17
SDA-1.5	148	166	34	52	1163	0.1675
SDA-2.0	148	166	34	52	1179	0.165
SDA-2.5	148	166	34	52	1160	0.17
SDA-3.0	148	166	34	52	1171	0.1725
\TheName{}-0.5	144	169	31	56	1223	0.1675
\TheName{}-1.0	151	165	35	49	1243	0.165
\TheName{}-1.5	152	166	34	48	1226	0.1675
\TheName{}-2.0	148	166	34	52	1251	0.17
\TheName{}-2.5	148	166	34	52	1232	0.1825
\TheName{}-3.0	148	167	33	52	1251	0.1675
SVM	147	151	49	53	1	0.005
LR	0	200	0	200	0	0.005
Ye-LDA	115	175	25	85	86	0.005
DTree-10	96	160	40	104	1	0.005
DTree-20	96	160	40	104	1	0.005
RFC-50	53	193	7	147	2	0.005
RFC-100	66	186	14	134	6	0.0075
NLSVM-0.1	199	7	193	1	1	0.015
NLSVM-1.0	7	197	3	193	0	0.0125
NLSVM-10	199	28	172	1	0	0.0125
LDA	91	161	39	109	222	0.1725
SDA-0.5	137	170	30	63	1179	0.1675
SDA-1.0	130	170	30	70	1183	0.1675
SDA-1.5	125	168	32	75	1187	0.1675
SDA-2.0	125	168	32	75	1182	0.1675
SDA-2.5	125	168	32	75	1177	0.165
SDA-3.0	125	168	32	75	1181	0.17
\TheName{}-0.5	19	183	17	181	1263	0.1675
\TheName{}-1.0	80	188	12	120	1301	0.1775
\TheName{}-1.5	109	187	13	91	1286	0.1675
\TheName{}-2.0	116	182	18	84	1371	0.165
\TheName{}-2.5	120	178	22	80	1272	0.2025
\TheName{}-3.0	121	178	22	79	1303	0.1625
SVM	101	153	47	99	1	0.005
LR	0	200	0	200	0	0.005
Ye-LDA	115	175	25	85	94	0.0025
DTree-10	98	160	40	102	3	0.0025
DTree-20	98	160	40	102	2	0.0025
RFC-50	65	191	9	135	7	0.005
RFC-100	53	192	8	147	6	0.01
NLSVM-0.1	0	200	0	200	0	0.0175
NLSVM-1.0	133	80	120	67	0	0.0125
NLSVM-10	39	198	2	161	1	0.01
LDA	115	121	79	85	174	0.165
SDA-0.5	123	149	51	77	1132	0.1725
SDA-1.0	122	150	50	78	1173	0.1725
SDA-1.5	122	150	50	78	1190	0.165
SDA-2.0	122	149	51	78	1153	0.165
SDA-2.5	122	149	51	78	1150	0.17
SDA-3.0	122	149	51	78	1326	0.2275
\TheName{}-0.5	177	95	105	23	1299	0.1775
\TheName{}-1.0	137	144	56	63	1275	0.165
\TheName{}-1.5	127	145	55	73	1292	0.1625
\TheName{}-2.0	125	147	53	75	1324	0.17
\TheName{}-2.5	126	147	53	74	1303	0.19
\TheName{}-3.0	123	148	52	77	1321	0.165
